actor_name,actor_name,movies,revenues,costs,gross_profit,return,count
Laetitia Casta,Laetitia Casta,[https://en.wikipedia.org/wiki/Arbitrage_(film)],0.0,0.0,0.0,,1
Dennis Wolf,Dennis Wolf,[https://en.wikipedia.org/wiki/Generation_Iron],0.0,0.0,0.0,,1
Holliston Coleman,Holliston Coleman,[https://en.wikipedia.org/wiki/Robosapien:_Rebooted],0.0,0.0,0.0,,1
Ashley Williams,Ashley Williams,[https://en.wikipedia.org/wiki/Something_Borrowed_(film)],60100000.0,35000000.0,-4950000.0,-0.141428571429,1
Christian Slater,Christian Slater,[https://en.wikipedia.org/wiki/Bullet_to_the_Head],21900000.0,55000000.0,-44050000.0,-0.800909090909,1
Simon Rex,Simon Rex,[https://en.wikipedia.org/wiki/Scary_Movie_5],78400000.0,20000000.0,19200000.0,0.96,1
Elizabeth Keener,Elizabeth Keener,[https://en.wikipedia.org/wiki/Please_Give],4600000.0,3000000.0,-700000.0,-0.233333333333,1
Mike Doyle,Mike Doyle,[https://en.wikipedia.org/wiki/The_Invitation_(2015_film)],354835.0,1000000.0,-822582.5,-0.8225825,1
Vondie Curtis-Hall,Vondie Curtis-Hall,[https://en.wikipedia.org/wiki/Black_Nativity_(film)],7454185.0,17500000.0,-13772907.5,-0.787023285714,1
Holly Valance,Holly Valance,[https://en.wikipedia.org/wiki/Taken_(film)],226800000.0,22000000.0,91400000.0,4.15454545455,1
Cheech Marin,Cheech Marin,"[https://en.wikipedia.org/wiki/Hoodwinked_Too!_Hood_vs._Evil, https://en.wikipedia.org/wiki/Machete_(film), https://en.wikipedia.org/wiki/Spy_Kids_3-D:_Game_Over, https://en.wikipedia.org/wiki/The_Perfect_Game]",258054284.0,78500000.0,50527142.0,0.643657859873,4
Adam Pally,Adam Pally,[https://en.wikipedia.org/wiki/Middle_School:_The_Worst_Years_of_My_Life_(film)],23100000.0,8500000.0,3050000.0,0.358823529412,1
Carlos Alazraqui,Carlos Alazraqui,[https://en.wikipedia.org/wiki/Planes_(film)],239300000.0,50000000.0,69650000.0,1.393,1
Cameron Monaghan,Cameron Monaghan,"[https://en.wikipedia.org/wiki/Prom_(film), https://en.wikipedia.org/wiki/The_Giver_(film), https://en.wikipedia.org/wiki/Vampire_Academy_(film)]",92500000.0,63000000.0,-16750000.0,-0.265873015873,3
Melissa Rauch,Melissa Rauch,[https://en.wikipedia.org/wiki/The_Bronze_(film)],615816.0,3500000.0,-3192092.0,-0.912026285714,1
Mila Kunis,Mila Kunis,"[https://en.wikipedia.org/wiki/Bad_Moms, https://en.wikipedia.org/wiki/Black_Swan_(film), https://en.wikipedia.org/wiki/Friends_with_Benefits_(film), https://en.wikipedia.org/wiki/Jupiter_Ascending, https://en.wikipedia.org/wiki/Oz_the_Great_and_Powerful, https://en.wikipedia.org/wiki/Ted_(film), https://en.wikipedia.org/wiki/The_Angriest_Man_in_Brooklyn, https://en.wikipedia.org/wiki/The_Book_of_Eli]",2042107755.0,535200000.0,485853877.5,0.907798724776,8
Jim Beaver,Jim Beaver,[https://en.wikipedia.org/wiki/Crimson_Peak],75000000.0,55000000.0,-17500000.0,-0.318181818182,1
David Thewlis,David Thewlis,"[https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_1, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_2, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows_%E2%80%93_Part_1, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Half-Blood_Prince_(film), https://en.wikipedia.org/wiki/The_Fifth_Estate_(film), https://en.wikipedia.org/wiki/Veronika_Decides_to_Die_(film)]",4205600000.0,1028000000.0,1074800000.0,1.04552529183,6
Bill Paxton,Bill Paxton,"[https://en.wikipedia.org/wiki/Edge_of_Tomorrow_(film), https://en.wikipedia.org/wiki/Haywire_(film), https://en.wikipedia.org/wiki/Million_Dollar_Arm, https://en.wikipedia.org/wiki/Nightcrawler_(film), https://en.wikipedia.org/wiki/Predator_2, https://en.wikipedia.org/wiki/Titanic_(1997_film)]",2736500000.0,469500000.0,898750000.0,1.91427050053,6
Joaquin Phoenix,Joaquin Phoenix,"[https://en.wikipedia.org/wiki/Her_(film), https://en.wikipedia.org/wiki/I%27m_Still_Here_(2010_film), https://en.wikipedia.org/wiki/Inherent_Vice_(film), https://en.wikipedia.org/wiki/The_Master_(2012_film)]",91800000.0,75000000.0,-29100000.0,-0.388,4
Danielle Harris,Danielle Harris,[https://en.wikipedia.org/wiki/Hatchet_II],0.0,0.0,0.0,,1
Irrfan Khan,Irrfan Khan,"[https://en.wikipedia.org/wiki/Inferno_(2016_film), https://en.wikipedia.org/wiki/Jurassic_World, https://en.wikipedia.org/wiki/Life_of_Pi_(film), https://en.wikipedia.org/wiki/The_Amazing_Spider-Man_(2012_film)]",3256900000.0,554300000.0,1074150000.0,1.93784953996,4
Ika Nord,Ika Nord,[https://en.wikipedia.org/wiki/Let_the_Right_One_In_(film)],11200000.0,29000000.0,-23400000.0,-0.806896551724,1
Tony Shalhoub,Tony Shalhoub,"[https://en.wikipedia.org/wiki/Men_in_Black_II, https://en.wikipedia.org/wiki/Pain_%26_Gain]",528000000.0,166000000.0,98000000.0,0.590361445783,2
Jakob Salvati,Jakob Salvati,[https://en.wikipedia.org/wiki/Little_Boy_(film)],17700000.0,20000000.0,-11150000.0,-0.5575,1
Denzel Whitaker,Denzel Whitaker,[https://en.wikipedia.org/wiki/My_Soul_to_Take],21500000.0,25000000.0,-14250000.0,-0.57,1
Colin Hanks,Colin Hanks,"[https://en.wikipedia.org/wiki/High_School_(2012_film), https://en.wikipedia.org/wiki/Parkland_(film)]",1551215.0,20000000.0,-19224392.5,-0.961219625,2
Joey Lauren Adams,Joey Lauren Adams,[https://en.wikipedia.org/wiki/Blue_Caprice],0.0,0.0,0.0,,1
Jonah Bobo,Jonah Bobo,[https://en.wikipedia.org/wiki/Disconnect_(film)],0.0,0.0,0.0,,1
Logan Grove,Logan Grove,[https://en.wikipedia.org/wiki/Beverly_Hills_Chihuahua_3:_Viva_la_Fiesta!],0.0,0.0,0.0,,1
Malik Yoba,Malik Yoba,"[https://en.wikipedia.org/wiki/Why_Did_I_Get_Married%3F, https://en.wikipedia.org/wiki/Why_Did_I_Get_Married_Too%3F]",60095852.0,20000000.0,10047926.0,0.5023963,2
Jared Leto,Jared Leto,"[https://en.wikipedia.org/wiki/Dallas_Buyers_Club, https://en.wikipedia.org/wiki/Suicide_Squad_(film)]",800800000.0,180000000.0,220400000.0,1.22444444444,2
Dave Matthews,Dave Matthews,[https://en.wikipedia.org/wiki/Just_Go_with_It],215000000.0,80000000.0,27500000.0,0.34375,1
Chris 'Ludacris' Bridges,Chris 'Ludacris' Bridges,[https://en.wikipedia.org/wiki/Fast_%26_Furious_6],788700000.0,160000000.0,234350000.0,1.4646875,1
Powers Boothe,Powers Boothe,"[https://en.wikipedia.org/wiki/MacGruber_(film), https://en.wikipedia.org/wiki/Red_Dawn, https://en.wikipedia.org/wiki/Sin_City:_A_Dame_to_Kill_For]",87076497.0,92000000.0,-48461751.5,-0.526758168478,3
Cillian Murphy,Cillian Murphy,"[https://en.wikipedia.org/wiki/In_Time_(film), https://en.wikipedia.org/wiki/In_the_Heart_of_the_Sea_(film), https://en.wikipedia.org/wiki/Inception, https://en.wikipedia.org/wiki/Red_Lights_(2012_film), https://en.wikipedia.org/wiki/Transcendence_(2014_film)]",1196300000.0,400000000.0,198150000.0,0.495375,5
Devon Sawa,Devon Sawa,[https://en.wikipedia.org/wiki/A_Resurrection_(film)],10730.0,5000000.0,-4994635.0,-0.998927,1
Jennifer Morrison,Jennifer Morrison,"[https://en.wikipedia.org/wiki/The_Darkness_(film), https://en.wikipedia.org/wiki/Warrior_(2011_film)]",34000000.0,29000000.0,-12000000.0,-0.413793103448,2
Elijah Kelley,Elijah Kelley,[https://en.wikipedia.org/wiki/Red_Tails],50400000.0,58000000.0,-32800000.0,-0.565517241379,1
Gaia Weiss,Gaia Weiss,[https://en.wikipedia.org/wiki/The_Legend_of_Hercules],61300000.0,70000000.0,-39350000.0,-0.562142857143,1
Robert Homer Mollohan,Robert Homer Mollohan,[https://en.wikipedia.org/wiki/Road_to_Paloma],937000.0,600000.0,-131500.0,-0.219166666667,1
Adam Horovitz,Adam Horovitz,[https://en.wikipedia.org/wiki/While_We%27re_Young_(film)],17300000.0,10000000.0,-1350000.0,-0.135,1
Sofia Black D'Elia,Sofia Black D'Elia,"[https://en.wikipedia.org/wiki/Ben-Hur_(2016_film), https://en.wikipedia.org/wiki/Project_Almanac]",127300000.0,112000000.0,-48350000.0,-0.431696428571,2
Kate Mara,Kate Mara,"[https://en.wikipedia.org/wiki/Deadfall_(2012_film), https://en.wikipedia.org/wiki/Happythankyoumoreplease, https://en.wikipedia.org/wiki/Morgan_(2016_film), https://en.wikipedia.org/wiki/Peep_World, https://en.wikipedia.org/wiki/The_Martian_(film), https://en.wikipedia.org/wiki/Transcendence_(2014_film)]",742000000.0,216000000.0,155000000.0,0.717592592593,6
Shantel VanSanten,Shantel VanSanten,[https://en.wikipedia.org/wiki/The_Final_Destination],186200000.0,40000000.0,53100000.0,1.3275,1
Sarah Lieving,Sarah Lieving,[https://en.wikipedia.org/wiki/Mega_Shark_Versus_Crocosaurus],500543.0,100000.0,150271.5,1.502715,1
Ethan Suplee,Ethan Suplee,[https://en.wikipedia.org/wiki/Walk_of_Shame_(film)],7900000.0,15000000.0,-11050000.0,-0.736666666667,1
Robert Forster,Robert Forster,"[https://en.wikipedia.org/wiki/London_Has_Fallen, https://en.wikipedia.org/wiki/Olympus_Has_Fallen, https://en.wikipedia.org/wiki/The_Descendants_(film)]",544000000.0,150000000.0,122000000.0,0.813333333333,3
Tasha Smith,Tasha Smith,"[https://en.wikipedia.org/wiki/Why_Did_I_Get_Married%3F, https://en.wikipedia.org/wiki/Why_Did_I_Get_Married_Too%3F]",60095852.0,20000000.0,10047926.0,0.5023963,2
CJ Adams,CJ Adams,[https://en.wikipedia.org/wiki/The_Odd_Life_of_Timothy_Green],56000000.0,25000000.0,3000000.0,0.12,1
Nathan Phillips,Nathan Phillips,[https://en.wikipedia.org/wiki/Chernobyl_Diaries],37200000.0,1000000.0,17600000.0,17.6,1
Tony Todd,Tony Todd,"[https://en.wikipedia.org/wiki/Final_Destination_5, https://en.wikipedia.org/wiki/Hatchet_II]",157900000.0,40000000.0,38950000.0,0.97375,2
Joey Fatone,Joey Fatone,[https://en.wikipedia.org/wiki/My_Big_Fat_Greek_Wedding],368700000.0,5000000.0,179350000.0,35.87,1
Wade Williams,Wade Williams,[https://en.wikipedia.org/wiki/Batman:_The_Dark_Knight_Returns_(film)],0.0,0.0,0.0,,1
Ulrich Thomsen,Ulrich Thomsen,"[https://en.wikipedia.org/wiki/Season_of_the_Witch_(2011_film), https://en.wikipedia.org/wiki/The_Thing_(2011_film)]",119000000.0,78000000.0,-18500000.0,-0.237179487179,2
David Oyelowo,David Oyelowo,"[https://en.wikipedia.org/wiki/Jack_Reacher_(film), https://en.wikipedia.org/wiki/Red_Tails, https://en.wikipedia.org/wiki/The_Butler, https://en.wikipedia.org/wiki/The_Paperboy_(2012_film)]",447724372.0,160500000.0,63362186.0,0.394779975078,4
Henry Cavill,Henry Cavill,"[https://en.wikipedia.org/wiki/Batman_v_Superman:_Dawn_of_Justice, https://en.wikipedia.org/wiki/Immortals_(2011_film), https://en.wikipedia.org/wiki/Man_of_Steel_(film), https://en.wikipedia.org/wiki/The_Cold_Light_of_Day_(2012_film)]",1785100000.0,570000000.0,322550000.0,0.565877192982,4
Johnny Flynn,Johnny Flynn,[https://en.wikipedia.org/wiki/Song_One],32251.0,6000000.0,-5983874.5,-0.997312416667,1
Nicole Vicius,Nicole Vicius,[https://en.wikipedia.org/wiki/Sound_of_My_Voice],408015.0,135000.0,69007.5,0.511166666667,1
Nick Frost,Nick Frost,"[https://en.wikipedia.org/wiki/Paul_(film), https://en.wikipedia.org/wiki/Snow_White_%26_the_Huntsman, https://en.wikipedia.org/wiki/Snow_White_and_the_Huntsman, https://en.wikipedia.org/wiki/The_Adventures_of_Tintin:_The_Secret_of_the_Unicorn, https://en.wikipedia.org/wiki/The_Boxtrolls, https://en.wikipedia.org/wiki/The_Huntsman:_Winter%27s_War, https://en.wikipedia.org/wiki/Unfinished_Business_(2015_film)]",1553900000.0,725670000.0,51280000.0,0.0706657296016,7
Jack Plotnick,Jack Plotnick,[https://en.wikipedia.org/wiki/Wrong_(film)],0.0,0.0,0.0,,1
Jennifer Aniston,Jennifer Aniston,"[https://en.wikipedia.org/wiki/Cake_(2014_film), https://en.wikipedia.org/wiki/Horrible_Bosses, https://en.wikipedia.org/wiki/Horrible_Bosses_2, https://en.wikipedia.org/wiki/Just_Go_with_It, https://en.wikipedia.org/wiki/Life_of_Crime_(film), https://en.wikipedia.org/wiki/Mother%27s_Day_(2016_film), https://en.wikipedia.org/wiki/She%27s_Funny_That_Way, https://en.wikipedia.org/wiki/Storks_(film), https://en.wikipedia.org/wiki/The_Bounty_Hunter_(2010_film), https://en.wikipedia.org/wiki/The_Switch_(2010_film), https://en.wikipedia.org/wiki/Wanderlust_(2012_film), https://en.wikipedia.org/wiki/We%27re_the_Millers]",1243300000.0,417000000.0,204650000.0,0.490767386091,12
Franco Nero,Franco Nero,[https://en.wikipedia.org/wiki/Letters_to_Juliet],80000000.0,30000000.0,10000000.0,0.333333333333,1
Adam DeVine,Adam DeVine,"[https://en.wikipedia.org/wiki/Mike_and_Dave_Need_Wedding_Dates, https://en.wikipedia.org/wiki/Pitch_Perfect, https://en.wikipedia.org/wiki/Pitch_Perfect_2]",480000000.0,79000000.0,161000000.0,2.03797468354,3
Jonathan Bailey,Jonathan Bailey,[https://en.wikipedia.org/wiki/The_Young_Messiah_(film)],7300000.0,18500000.0,-14850000.0,-0.802702702703,1
T-Bone,T-Bone,[https://en.wikipedia.org/wiki/I%27m_in_Love_with_a_Church_Girl],0.0,0.0,0.0,,1
Ari Shaffir,Ari Shaffir,[https://en.wikipedia.org/wiki/InAPPropriate_Comedy],0.0,0.0,0.0,,1
Simon McBurney,Simon McBurney,"[https://en.wikipedia.org/wiki/Magic_in_the_Moonlight, https://en.wikipedia.org/wiki/The_Conjuring_2]",371300000.0,56800000.0,128850000.0,2.26848591549,2
Lloyd Owen,Lloyd Owen,[https://en.wikipedia.org/wiki/Apollo_18_(film)],25500000.0,5000000.0,7750000.0,1.55,1
Kevin Grevioux,Kevin Grevioux,[https://en.wikipedia.org/wiki/Underworld:_Rise_of_the_Lycans],91400000.0,35000000.0,10700000.0,0.305714285714,1
Carmen Ejogo,Carmen Ejogo,"[https://en.wikipedia.org/wiki/Sparkle_(2012_film), https://en.wikipedia.org/wiki/The_Purge:_Anarchy]",135900000.0,23000000.0,44950000.0,1.95434782609,2
Tang Wei,Tang Wei,[https://en.wikipedia.org/wiki/Blackhat_(film)],19700000.0,70000000.0,-60150000.0,-0.859285714286,1
Hilary Duff,Hilary Duff,[https://en.wikipedia.org/wiki/Foodfight!],73706.0,45000000.0,-44963147.0,-0.999181044444,1
Sweet Brown,Sweet Brown,[https://en.wikipedia.org/wiki/A_Madea_Christmas_(film)],53400000.0,25000000.0,1700000.0,0.068,1
Chace Crawford,Chace Crawford,"[https://en.wikipedia.org/wiki/Peace,_Love,_%26_Misunderstanding, https://en.wikipedia.org/wiki/Twelve_(film), https://en.wikipedia.org/wiki/What_to_Expect_When_You%27re_Expecting_(film)]",86966717.0,45000000.0,-1516641.5,-0.0337031444444,3
Ian McKellen,Ian McKellen,"[https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey, https://en.wikipedia.org/wiki/The_Hobbit:_The_Desolation_of_Smaug, https://en.wikipedia.org/wiki/X-Men:_Days_of_Future_Past]",2727300000.0,591200000.0,772450000.0,1.30657983762,3
Roger Craig Smith,Roger Craig Smith,[https://en.wikipedia.org/wiki/Planes_(film)],239300000.0,50000000.0,69650000.0,1.393,1
Karen Duffy,Karen Duffy,[https://en.wikipedia.org/wiki/Dumb_and_Dumber],247000000.0,17000000.0,106500000.0,6.26470588235,1
Timothy Olyphant,Timothy Olyphant,"[https://en.wikipedia.org/wiki/I_Am_Number_Four_(film), https://en.wikipedia.org/wiki/Live_Free_or_Die_Hard, https://en.wikipedia.org/wiki/Mother%27s_Day_(2016_film), https://en.wikipedia.org/wiki/Rango_(2011_film), https://en.wikipedia.org/wiki/Snowden_(film), https://en.wikipedia.org/wiki/The_Crazies_(2010_film), https://en.wikipedia.org/wiki/This_Is_Where_I_Leave_You]",953400000.0,399800000.0,76900000.0,0.192346173087,7
Kevin McCarthy,Kevin McCarthy,[https://en.wikipedia.org/wiki/Piranha_(1978_film)],16000000.0,770000.0,7230000.0,9.38961038961,1
Kathleen Turner,Kathleen Turner,[https://en.wikipedia.org/wiki/Dumb_and_Dumber_To],169800000.0,50000000.0,34900000.0,0.698,1
Embeth Davidtz,Embeth Davidtz,"[https://en.wikipedia.org/wiki/Paranoia_(2013_film), https://en.wikipedia.org/wiki/The_Amazing_Spider-Man_2]",722800000.0,215000000.0,146400000.0,0.680930232558,2
Matt Shively,Matt Shively,[https://en.wikipedia.org/wiki/Paranormal_Activity_4],142800000.0,5000000.0,66400000.0,13.28,1
Caitlin Fitzgerald,Caitlin Fitzgerald,[https://en.wikipedia.org/wiki/The_Fitzgerald_Family_Christmas],0.0,0.0,0.0,,1
Jenn Gotzon,Jenn Gotzon,[https://en.wikipedia.org/wiki/Alone_yet_Not_Alone],887851.0,7000000.0,-6556074.5,-0.936582071429,1
Will Peltz,Will Peltz,[https://en.wikipedia.org/wiki/Unfriended],64100000.0,1000000.0,31050000.0,31.05,1
Wang Leehom,Wang Leehom,[https://en.wikipedia.org/wiki/Blackhat_(film)],19700000.0,70000000.0,-60150000.0,-0.859285714286,1
Mark Salling,Mark Salling,[https://en.wikipedia.org/wiki/Glee:_The_3D_Concert_Movie],18700000.0,9000000.0,350000.0,0.0388888888889,1
Kevin Kline,Kevin Kline,"[https://en.wikipedia.org/wiki/Darling_Companion, https://en.wikipedia.org/wiki/Last_Vegas, https://en.wikipedia.org/wiki/No_Strings_Attached_(film), https://en.wikipedia.org/wiki/The_Conspirator, https://en.wikipedia.org/wiki/The_Extra_Man_(film), https://en.wikipedia.org/wiki/The_Last_of_Robin_Hood]",300330482.0,97000000.0,53165241.0,0.548095268041,6
Kyle MacLachlan,Kyle MacLachlan,"[https://en.wikipedia.org/wiki/Inside_Out_(2015_film), https://en.wikipedia.org/wiki/Peace,_Love,_%26_Misunderstanding]",857600000.0,175000000.0,253800000.0,1.45028571429,2
Joel Kinnaman,Joel Kinnaman,"[https://en.wikipedia.org/wiki/Child_44_(film), https://en.wikipedia.org/wiki/Lola_Versus, https://en.wikipedia.org/wiki/RoboCop_(2014_film), https://en.wikipedia.org/wiki/Run_All_Night_(film), https://en.wikipedia.org/wiki/Suicide_Squad_(film)]",1060000000.0,336600000.0,193400000.0,0.574569221628,5
Geoffrey Canada,Geoffrey Canada,[https://en.wikipedia.org/wiki/Waiting_for_%22Superman%22],0.0,0.0,0.0,,1
Anson Mount,Anson Mount,[https://en.wikipedia.org/wiki/Non-Stop_(film)],222800000.0,50000000.0,61400000.0,1.228,1
Dasha Charusha,Dasha Charusha,[https://en.wikipedia.org/wiki/Hardcore_Henry],14300000.0,2000000.0,5150000.0,2.575,1
Casey Affleck,Casey Affleck,"[https://en.wikipedia.org/wiki/Ain%27t_Them_Bodies_Saints, https://en.wikipedia.org/wiki/I%27m_Still_Here_(2010_film), https://en.wikipedia.org/wiki/Out_of_the_Furnace, https://en.wikipedia.org/wiki/ParaNorman, https://en.wikipedia.org/wiki/The_Finest_Hours_(2016_film), https://en.wikipedia.org/wiki/The_Killer_Inside_Me_(2010_film), https://en.wikipedia.org/wiki/Tower_Heist, https://en.wikipedia.org/wiki/Triple_9]",356177192.0,274000000.0,-95911404.0,-0.350041620438,8
Arliss Howard,Arliss Howard,[https://en.wikipedia.org/wiki/Concussion_(2015_film)],48600000.0,35000000.0,-10700000.0,-0.305714285714,1
Kristin Minter,Kristin Minter,[https://en.wikipedia.org/wiki/What_If..._(film)],0.0,0.0,0.0,,1
Liz White,Liz White,[https://en.wikipedia.org/wiki/The_Woman_in_Black_(2012_film)],128500000.0,15000000.0,49250000.0,3.28333333333,1
Cassandra Freeman,Cassandra Freeman,[https://en.wikipedia.org/wiki/Blue_Caprice],0.0,0.0,0.0,,1
Skyler Stone,Skyler Stone,[https://en.wikipedia.org/wiki/Walking_with_Dinosaurs_(film)],126500000.0,80000000.0,-16750000.0,-0.209375,1
Frank Deal,Frank Deal,[https://en.wikipedia.org/wiki/The_Bay_(film)],0.0,0.0,0.0,,1
AnnaSophia Robb,AnnaSophia Robb,"[https://en.wikipedia.org/wiki/Soul_Surfer_(film), https://en.wikipedia.org/wiki/The_Way,_Way_Back]",70288990.0,23000000.0,12144495.0,0.528021521739,2
Randall Duk Kim,Randall Duk Kim,[https://en.wikipedia.org/wiki/Kung_Fu_Panda_3],521200000.0,145000000.0,115600000.0,0.79724137931,1
Lea Thompson,Lea Thompson,"[https://en.wikipedia.org/wiki/Ping_Pong_Summer, https://en.wikipedia.org/wiki/Red_Dawn]",38429406.0,18000000.0,1214703.0,0.0674835,2
See cast below[1][2],See cast below[1][2],[https://en.wikipedia.org/wiki/The_Smurfs_and_the_Magic_Flute],0.0,0.0,0.0,,1
Maryum Ali,Maryum Ali,[https://en.wikipedia.org/wiki/Barbershop:_The_Next_Cut],55000000.0,20000000.0,7500000.0,0.375,1
Meat Loaf Aday,Meat Loaf Aday,[https://en.wikipedia.org/wiki/Stage_Fright_(2014_film)],0.0,0.0,0.0,,1
Dick Miller,Dick Miller,[https://en.wikipedia.org/wiki/Piranha_(1978_film)],16000000.0,770000.0,7230000.0,9.38961038961,1
Thierry Lhermitte,Thierry Lhermitte,[https://en.wikipedia.org/wiki/Le_D%C3%AEner_de_Cons_(film)],65400000.0,12500000.0,20200000.0,1.616,1
Johann Urb,Johann Urb,[https://en.wikipedia.org/wiki/Resident_Evil:_Retribution],240200000.0,65000000.0,55100000.0,0.847692307692,1
Luis van Rooten,Luis van Rooten,[https://en.wikipedia.org/wiki/Cinderella_(1950_film)],263600000.0,2900000.0,128900000.0,44.4482758621,1
Joe Manganiello,Joe Manganiello,"[https://en.wikipedia.org/wiki/Magic_Mike, https://en.wikipedia.org/wiki/Sabotage_(2014_film)]",184700000.0,42000000.0,50350000.0,1.19880952381,2
Anna Popplewell,Anna Popplewell,[https://en.wikipedia.org/wiki/The_Chronicles_of_Narnia:_Prince_Caspian],419700000.0,225000000.0,-15150000.0,-0.0673333333333,1
William Ragsdale,William Ragsdale,[https://en.wikipedia.org/wiki/Fright_Night],24900000.0,7000000.0,5450000.0,0.778571428571,1
Mackenzie Davis,Mackenzie Davis,"[https://en.wikipedia.org/wiki/Breathe_In_(film), https://en.wikipedia.org/wiki/That_Awkward_Moment]",40500000.0,8000000.0,12250000.0,1.53125,2
David Hunt,David Hunt,[https://en.wikipedia.org/wiki/Moms%27_Night_Out],10500000.0,5000000.0,250000.0,0.05,1
Quincy Brown,Quincy Brown,[https://en.wikipedia.org/wiki/Brotherly_Love_(2015_film)],478595.0,1900000.0,-1660702.5,-0.874053947368,1
Clint Eastwood,Clint Eastwood,[https://en.wikipedia.org/wiki/Trouble_with_the_Curve],49000000.0,60000000.0,-35500000.0,-0.591666666667,1
Chris Rock,Chris Rock,"[https://en.wikipedia.org/wiki/Death_at_a_Funeral_(2010_film), https://en.wikipedia.org/wiki/Grown_Ups_(2010_film), https://en.wikipedia.org/wiki/Grown_Ups_(film), https://en.wikipedia.org/wiki/Grown_Ups_2, https://en.wikipedia.org/wiki/Madagascar:_Escape_2_Africa, https://en.wikipedia.org/wiki/Madagascar_3:_Europe%27s_Most_Wanted, https://en.wikipedia.org/wiki/Top_Five, https://en.wikipedia.org/wiki/What_to_Expect_When_You%27re_Expecting_(film)]",2300200000.0,608000000.0,542100000.0,0.891611842105,8
Katy Perry,Katy Perry,"[https://en.wikipedia.org/wiki/Katy_Perry:_Part_of_Me_3D, https://en.wikipedia.org/wiki/The_Smurfs_(film), https://en.wikipedia.org/wiki/The_Smurfs_2]",943926956.0,228000000.0,243963478.0,1.07001525439,3
Pete Ploszek,Pete Ploszek,"[https://en.wikipedia.org/wiki/Teenage_Mutant_Ninja_Turtles:_Out_of_the_Shadows, https://en.wikipedia.org/wiki/Teenage_Mutant_Ninja_Turtles_(2014_film)]",738900000.0,260000000.0,109450000.0,0.420961538462,2
Emma Watson,Emma Watson,"[https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_1, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_2, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows_%E2%80%93_Part_1, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Half-Blood_Prince_(film), https://en.wikipedia.org/wiki/Noah_(2014_film), https://en.wikipedia.org/wiki/The_Bling_Ring, https://en.wikipedia.org/wiki/The_Perks_of_Being_a_Wallflower_(film), https://en.wikipedia.org/wiki/This_Is_the_End]",4738100000.0,1178000000.0,1191050000.0,1.01107809847,8
Brianna Hildebrand,Brianna Hildebrand,[https://en.wikipedia.org/wiki/Deadpool_(film)],783100000.0,58000000.0,333550000.0,5.75086206897,1
Zoë Bell,Zoë Bell,[https://en.wikipedia.org/wiki/Game_of_Death_(2010_film)],173496.0,13000000.0,-12913252.0,-0.993327076923,1
Liesl Ahlers,Liesl Ahlers,[https://en.wikipedia.org/wiki/Friend_Request],0.0,0.0,0.0,,1
John Slattery,John Slattery,[https://en.wikipedia.org/wiki/Ted_2],216700000.0,68000000.0,40350000.0,0.593382352941,1
Larry the Cable Guy,Larry the Cable Guy,"[https://en.wikipedia.org/wiki/A_Madea_Christmas_(film), https://en.wikipedia.org/wiki/Cars_(film), https://en.wikipedia.org/wiki/Cars_2]",1077700000.0,345000000.0,193850000.0,0.561884057971,3
Kristen Bell,Kristen Bell,"[https://en.wikipedia.org/wiki/Bad_Moms, https://en.wikipedia.org/wiki/Big_Miracle, https://en.wikipedia.org/wiki/Burlesque_(2010_musical_film), https://en.wikipedia.org/wiki/Frozen_(2013_film), https://en.wikipedia.org/wiki/Hit_and_Run_(2012_film), https://en.wikipedia.org/wiki/Movie_43, https://en.wikipedia.org/wiki/Safety_Not_Guaranteed, https://en.wikipedia.org/wiki/The_Boss_(2016_film), https://en.wikipedia.org/wiki/Veronica_Mars_(film), https://en.wikipedia.org/wiki/When_in_Rome_(2010_film), https://en.wikipedia.org/wiki/You_Again]",1778200000.0,383750000.0,505350000.0,1.31687296417,11
"Donald Rumsfeld, Errol Morris, Kenn Medeiros","Donald Rumsfeld, Errol Morris, Kenn Medeiros",[https://en.wikipedia.org/wiki/The_Unknown_Known],0.0,0.0,0.0,,1
Ashley Tisdale,Ashley Tisdale,[https://en.wikipedia.org/wiki/Scary_Movie_5],78400000.0,20000000.0,19200000.0,0.96,1
Brian Cox,Brian Cox,"[https://en.wikipedia.org/wiki/Pixels_(2015_film), https://en.wikipedia.org/wiki/Rise_of_the_Planet_of_the_Apes, https://en.wikipedia.org/wiki/The_Campaign_(film)]",830800000.0,317000000.0,98400000.0,0.310410094637,3
Jay R. Ferguson,Jay R. Ferguson,[https://en.wikipedia.org/wiki/The_Lucky_One_(film)],99400000.0,25000000.0,24700000.0,0.988,1
